classifier name,metric name,step,train size,value
tripletnet + RF [entropy],f1_macro,11,1275,0.8825029655539789
tripletnet + RF [entropy],f1_macro,12,1300,0.8955892409353778
tripletnet + RF [entropy],f1_macro,13,1325,0.8942248914590756
tripletnet + RF [entropy],f1_macro,14,1350,0.8777708611203756
tripletnet + RF [entropy],f1_macro,15,1375,0.8917388014627848
tripletnet + RF [entropy],f1_macro,16,1400,0.8915989609998569
tripletnet + RF [entropy],f1_macro,17,1425,0.8858791704890973
tripletnet + RF [entropy],f1_macro,18,1450,0.8682249968588154
tripletnet + RF [entropy],f1_macro,19,1475,0.9057506686213358
tripletnet + RF [entropy],f1_macro,20,1500,0.9004648947870303
tripletnet + RF [entropy],precision,0,1000,0.9169753735676318
tripletnet + RF [entropy],precision,1,1025,0.8752831683152238
tripletnet + RF [entropy],precision,2,1050,0.9132584319161255
tripletnet + RF [entropy],precision,3,1075,0.9158839805182855
tripletnet + RF [entropy],precision,4,1100,0.9244131910392985
tripletnet + RF [entropy],precision,5,1125,0.8793835572748797
tripletnet + RF [entropy],precision,6,1150,0.9292213194267486
tripletnet + RF [entropy],precision,7,1175,0.9178135348648535
tripletnet + RF [entropy],precision,8,1200,0.901152969213812
tripletnet + RF [entropy],precision,9,1225,0.9196849214959968
tripletnet + RF [entropy],precision,10,1250,0.9320193531958237
tripletnet + RF [entropy],precision,11,1275,0.937428393278692
tripletnet + RF [entropy],precision,12,1300,0.942819069978324
tripletnet + RF [entropy],precision,13,1325,0.9416646672962556
tripletnet + RF [entropy],precision,14,1350,0.9148810413654285
tripletnet + RF [entropy],precision,15,1375,0.9380655779826516
tripletnet + RF [entropy],precision,16,1400,0.939167834810692
tripletnet + RF [entropy],precision,17,1425,0.9317125397230799
tripletnet + RF [entropy],precision,18,1450,0.9231782133210704
tripletnet + RF [entropy],precision,19,1475,0.9348047269320278
tripletnet + RF [entropy],precision,20,1500,0.9264125303256195
tripletnet + RF [entropy],recall,0,1000,0.725388173979223
tripletnet + RF [entropy],recall,1,1025,0.7599204641725035
tripletnet + RF [entropy],recall,2,1050,0.8216238323202333
tripletnet + RF [entropy],recall,3,1075,0.8129107338751004
tripletnet + RF [entropy],recall,4,1100,0.8318146877797696
tripletnet + RF [entropy],recall,5,1125,0.8168295528500776
tripletnet + RF [entropy],recall,6,1150,0.8353482710848471
tripletnet + RF [entropy],recall,7,1175,0.8635661489541429
tripletnet + RF [entropy],recall,8,1200,0.8273279638559797
tripletnet + RF [entropy],recall,9,1225,0.8283129660336556
tripletnet + RF [entropy],recall,10,1250,0.8461852389288442
tripletnet + RF [entropy],recall,11,1275,0.8424428568208313
tripletnet + RF [entropy],recall,12,1300,0.8586667466409814
tripletnet + RF [entropy],recall,13,1325,0.8569167141604961
tripletnet + RF [entropy],recall,14,1350,0.8475951699430654
tripletnet + RF [entropy],recall,15,1375,0.8565121649725181
tripletnet + RF [entropy],recall,16,1400,0.8555129211545947
tripletnet + RF [entropy],recall,17,1425,0.8500596738734381
tripletnet + RF [entropy],recall,18,1450,0.8293490345600325
tripletnet + RF [entropy],recall,19,1475,0.880190088288401
tripletnet + RF [entropy],recall,20,1500,0.8797576512688565
